Topic,Sentiment,TweetId,TweetDate,TweetText
Jurassic World,positive,6.00E+17,,Just saw the new Jurassic world trailer!! soooo excited to see it can't wait!!!!
Jurassic World,positive,5.99E+17,,Jurassic World trailer looked amazing in IMAX as well
Jurassic World,negative,5.99E+17,,"Jurassic World trailer gives away far far far too much of the film, feel like I've already seen it ffs. Please stop it, movie people. Ta"
Jurassic World,positive,6.04E+17,,"I liked a @YouTube video http://youtu.be/L-6G911eCvg?a Jurassic World Official Trailer #2 (2015) - Chris Pratt, Jake Johnson Movie HD"
Jurassic World,positive,6.04E+17,,The Jurassic world trailer gets me so excited to see it
Jurassic World,negative,6.02E+17,,"Either the Jurassic World trailer is really bad, or that film is going to be really bad"
Jurassic World,negative,6.02E+17,,yes i get it Jurassic world is going to be horrible pls stop showing me the trailer now
Jurassic World,positive,6.04E+17,,This jurassic world trailer looks awesome! #remake (Vine by @bendailylife) https://vine.co/v/OvMa9bpvqi9
Jurassic World,negative,6.00E+17,,Jurassic World honestly looked so trash from the trailer they showed last night. And I genuinely wanted to see it. I feel lied to.
The Martian,negative,6.49E+17,,"We've all read the book The Martian, but I am still offended by the length and detail of the movie trailer. WTF!?"
The Martian,negative,6.49E+17,,the martian trailer spoiled the book for me a little :/
The Martian,positive,6.49E+17,,"Love the book, The Martian"". Can't wait to see the movie. Trailer #2 here: http://www.ew.com/article/2015/09/29/the-martian-ew-review …"""
The Martian,positive,6.49E+17,,As a space and sci-fi fan I should've watched The Martian trailer way earlier. Can't wait to see it! https://www.youtube.com/watch?v=ej3ioOneTy8 … #movies #mars
The Martian,positive,6.49E+17,,#Trailer The Weekend Warrior on The Martian and Sicario http://bit.ly/1FAWUuF 
The Martian,positive,6.49E+17,,"In case you haven't seen it yet, the trailer for The Martian"" is snazzy: https://www.youtube.com/watch?v=ej3ioOneTy8 …"""
The Martian,positive,6.49E+17,,The Martian's trailer got me hyped up. Can't wait to watch that movie.
The Martian,positive,6.49E+17,,Really really wanna watch Ridley Scott's The Martian though. The trailer looks stunning
The Martian,positive,6.49E+17,,"I want to watch The Martian so bad, I saw the trailer and went nuts"
The Martian,positive,6.49E+17,,Oh man. #TheMartian trailer BRINGING it with days to go. #GETHEREFASTER
The Martian,positive,6.49E+17,,The Martian trailer looks amazing.
The Martian,positive,6.49E+17,,Oh man. #TheMartian trailer BRINGING it with days to go. #GETHEREFASTER
The Martian,positive,6.49E+17,,The Martian trailer looks amazing.
The Martian,positive,6.48E+17,,That trailer for #TheMartian looks really great! @MartianMovie
The Martian,positive,6.48E+17,,The Martian Trailer looks insane #BringHimHome
The Martian,positive,6.48E+17,,I've finally seen the trailer for Martian and I REALLY wanna go and see it
The Martian,positive,6.48E+17,,Ooh; trailer for #themartian looks pretty cool.
The Martian,positive,6.48E+17,,"In your face Neil Armstrong!"" Trailer for The Martian looks awesome."""
San Andreas,negative,6.04E+17,,I don't know what's the point to make a film like San Andreas like I can predict the whole plot by its trailer alone tbh.
San Andreas,negative,6.04E+17,,Reading reviews about how awful San Andreas is and I'm wondering how anyone saw that trailer and thought it might be good.
San Andreas,negative,6.02E+17,,Just seen my first trailer for San Andreas. It looks so BAD!
San Andreas,negative,6.04E+17,,You can tell that the San Andreas trailer is purest fantasy because the water level at the Hoover Dam hasn't been that high in a decade
San Andreas,negative,6.03E+17,,"If I'm going strictly off of the trailer, San Andreas just looks like a movie about the Rock screaming in a bunch of different places."
San Andreas,negative,6.03E+17,,Just saw the San Andreas trailer. I was disappointed. I thought it was a newscast. .
San Andreas,negative,6.03E+17,,Ever since that stupid San Andreas movie trailer came out people are saying a huge earthquake is gonna hit Cali this week. Wooow.
San Andreas,negative,6.03E+17,,Everyone in theatre hysterically laughed and boo-ed the San Andreas trailer. Ain't nobody from SF gunna see that one.
San Andreas,negative,6.03E+17,,Ugh I just saw the San Andreas trailer. WHY?
San Andreas,negative,6.02E+17,,Can't think of a movie I'd like to see less than San Andreas. [M Night Shyamalan trailer plays.] I take that back.
San Andreas,negative,6.02E+17,,I can't watch the trailer for San Andreas without laughing.
San Andreas,negative,6.02E+17,,Saw the trailer for San Andreas right after coming out to LA. Mistake.
San Andreas,negative,6.01E+17,,"Good piece. Also telling for me was the trailer for San Andreas"" drew laughter and ridicule from entire audience. https://twitter.com/MarkHarrisNYC/status/601029191291768834 …"""
San Andreas,negative,6.01E+17,,San Andreas is the worst movie of all time and yes I'm making that decision solely off the trailer
San Andreas,positive,6.04E+17,,San Andreas is a Thrilling Ride with Dwayne the Rock Johnson at the Helm But the Story Lacks a Sense of Humanism... http://fb.me/3zdG1P1h4 
San Andreas,positive,6.03E+17,,o ya i saw a trailer for san andreas and i rly wanna watch just for the rock
San Andreas,positive,6.03E+17,,I love the song in the San Andreas trailer
San Andreas,positive,6.03E+17,,the trailer for San Andreas gives me goosebumps. holy shit. I need to see it.
San Andreas,positive,6.03E+17,,the trailer for San Andreas scares the fuck out of me
San Andreas,positive,6.02E+17,,San Andreas looks good. I hope it's as good as the trailer tho .
San Andreas,positive,6.02E+17,,Trailer Music Is just Right :-) SAN ANDREAS (2015): http://bit.ly/1D5EX58  #TheRock #SanAndreas #EarthquakeMovie pic.twitter.com/JazHGqvMRl
San Andreas,positive,6.02E+17,,i was disturbingly thrilled watching the san andreas trailer as if i don't live in the danger zone
Spectre,positive,6.57E+17,,Spectre looks better after every trailer for it
Spectre,positive,6.57E+17,,I liked a @YouTube video http://youtu.be/V4_48wELLSM?a  FINAL SPECTRE TRAILER
Spectre,positive,6.57E+17,,The highlight of #firstdates so far has been the #SPECTRE trailer #007
Spectre,positive,6.57E+17,,Foto: rugichan: So hyped because of the new Spectre trailer. Also Q and his sweater http://tmblr.co/ZgltMw1wf-0ho 
Spectre,positive,6.57E+17,,Watched the new James Bond trailer at least 10 times just absolutely buzzing to get it watched. #SPECTRE
Spectre,positive,6.57E+17,,Great long HD trailer for #Spectre #JamesBond #007. Currently greatly enjoying a book about #IanFleming's Jamaica. http://youtu.be/vSZAkf_VpS0 
Spectre,positive,6.57E+17,,WOW! #JamesBond #Spectre #Shakennotstirred SPECTRE - Final Trailer (Official) https://youtu.be/z4UDNzXD3qA  via @YouTube
Spectre,positive,6.57E+17,,"New James Bond Movie looks fantastic , Spectre: Daniel Craig in the trailer for the new Bond film http://gu.com/p/4aq2z/stw "
Spectre,positive,6.57E+17,,That one time @poetenwunder and me went nuts over the spectre trailer.
Spectre,positive,6.57E+17,,"Spectre will be the movie of the year, the movie trailer is giving me some good vibes."
Spectre,positive,6.57E+17,,Bond is back! Have you seen the #Spectre trailer? We love it! Read @guardian's review: http://bit.ly/1PIgJCy  #JamesBond
Spectre,positive,6.57E+17,,don't really keep up with the new 'Bond' films these days but got to say #SPECTRE looks like a great film from the trailer
Spectre,positive,6.57E+17,,I cannot wait for #SPECTRE. Like—the @007 geek in me squeals every time a trailer comes on TV.
Spectre,positive,6.57E+17,,every time i see the Spectre trailer i get so excited. can't wait to be disappointed by the full movie
Spectre,positive,6.57E+17,,Spectre trailer is nice...
Spectre,positive,6.57E+17,,"I'd also love to go see Spectre soon, the small trailer I saw looked awesome. Always been an action movie guy."
Spectre,positive,6.57E+17,,I'm taking this commercial break and #SPECTRE trailer to come out and say it. Daniel Craig is an awesome Bond #Limitless
Spectre,positive,6.57E+17,,"Spectre has teased us with trailer goodness for a bit now. But, we hadn't gotten a nice little clip from the m... http://bit.ly/1GohP4f "
Spectre,positive,6.57E+17,,"'Spectre' trailer looks so good, definitely wanting to see that"
Spectre,positive,6.57E+17,,Ok....so #Spectre looks rather good. #trailer #Bond
Spectre,positive,6.57E+17,,Saw a new Spectre trailer in the cinema. Fair to say I'm pretty excited about it now.
Spectre,positive,6.56E+17,,Now that's a trailer! #SPECTRE
Spectre,positive,6.56E+17,,Every time I see a Spectre trailer I'm like I can't wait
apple,positive,1.26E+17,Tue Oct 18 15:13:40 +0000 2011,"When you want something done right, you do it yourself... or go to @Apple. AT&T you're useless these days. #yourdaysarenumbered

"
apple,positive,1.26E+17,Tue Oct 18 15:12:22 +0000 2011,We did an unexpected workshop for the #iPhone4S at @apple yesterday and we got an awesome amount of info #notjustaboutthephone @gamerchik16
apple,positive,1.26E+17,Tue Oct 18 15:01:37 +0000 2011,---» RT @Apple No question bro. RT @AintEeenTrippin: Should I get dis iPhone or a EVO 3D?
apple,positive,1.26E+17,Tue Oct 18 14:45:01 +0000 2011,RT @imightbewrong: I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   : ...
apple,positive,1.26E+17,Tue Oct 18 14:24:38 +0000 2011,I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!
apple,positive,1.26E+17,Tue Oct 18 14:21:47 +0000 2011,@Twitter CEO points to @Apple as 'corporate mentor' as @iOS signups triple http://t.co/GCY8iphN
apple,positive,1.26E+17,Tue Oct 18 13:24:57 +0000 2011,At the bus with my iPhone ;) thxx @apple
apple,positive,1.26E+17,Tue Oct 18 13:12:27 +0000 2011,"@azee1v1 @apple @umber AppStore is well done, so is iTunes on the mobile devices.  I was talking about desktop app."
apple,positive,1.26E+17,Tue Oct 18 11:50:18 +0000 2011,NYTimes: Coach Wants to See You. And Bring Your iPad. http://t.co/J2FTiEnG #iPad @apple set red 42 red 42 hut hut @NFL wish I had an #iPad
apple,positive,1.26E+17,Tue Oct 18 11:20:05 +0000 2011,@apple @jilive @DanielPink: Apple sells 4 million iPhone 4S units in first weekend ... Steve Jobs brilliance lives on for ever! #iphone #RVA
apple,positive,1.26E+17,Tue Oct 18 07:18:51 +0000 2011,@bkad5161 than apologize to @apple ;)
apple,positive,1.26E+17,Tue Oct 18 06:30:27 +0000 2011,@Apple downloads of iOS 5 are proving popular with users  -- http://t.co/NSHLfiUX
apple,positive,1.26E+17,Tue Oct 18 06:18:01 +0000 2011,"Lmfao look at the argument I had with Siri !!
@ijustine @apple http://t.co/D4VjL7SI"
apple,positive,1.26E+17,Tue Oct 18 05:15:18 +0000 2011,Incredible: 4 million iPhone 4Ss in 3 days. 135% better than the iPhone 4 http://t.co/1FMJxTMM @apple #iphone4s
apple,positive,1.26E+17,Tue Oct 18 03:41:23 +0000 2011,Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now
apple,positive,1.26E+17,Tue Oct 18 03:15:59 +0000 2011,Currently ordering a BRAND NEW MACBOOK PRO!!! Bahhh... my MacBook is 5 years old. I'll miss it. But it's time. cc: @Apple -
apple,positive,1.26E+17,Tue Oct 18 03:02:26 +0000 2011,you are so blessed. @apple
apple,positive,1.26E+17,Tue Oct 18 02:06:26 +0000 2011,"#Siri now knows who my dad, mom, brother and girlfriend is.  Thanks @apple"
apple,positive,1.26E+17,Tue Oct 18 02:05:18 +0000 2011,Well at least the @apple store has amazing call waiting music! #need4s
apple,positive,1.26E+17,Tue Oct 18 01:50:17 +0000 2011,#sweet... #apple replaced my glass #probono. thank you @apple
apple,positive,1.26E+17,Tue Oct 18 01:30:56 +0000 2011,Not Bad! @Apple Sells Over 4 Million #IPhones in Debut Weekend - Bloomberg http://t.co/AVSl3ygU - #smartphone #sm RT @VinodRad
apple,positive,1.26E+17,Tue Oct 18 01:18:05 +0000 2011,"loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology"
apple,positive,1.26E+17,Tue Oct 18 00:49:03 +0000 2011,I'm loving this new IOS5 update :) @apple
apple,positive,1.26E+17,Tue Oct 18 00:42:22 +0000 2011,Another mention for Apple Store: http://t.co/fiIOApKt - RT @floridamike Once again getting great customer service from the @apple store ...
apple,positive,1.26E+17,Mon Oct 17 23:59:19 +0000 2011,Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple.
apple,positive,1.26E+17,Mon Oct 17 23:26:52 +0000 2011,Thank you @apple. My new gf(iphone4s) is great!  She does everything!
apple,positive,1.26E+17,Mon Oct 17 23:24:52 +0000 2011,#iCloud set up was flawless and works like a champ! To the Cloud @Apple
apple,positive,1.26E+17,Mon Oct 17 23:22:04 +0000 2011,@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!
apple,positive,1.26E+17,Mon Oct 17 22:38:18 +0000 2011,@apple loving the new IOS5 upgrade for the iPhone!
